F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
16,65,62,92,226,422,324,332,1153,87,0,1
84,35,100,96,240,501,326,279,1171,87,1,1
84,35,100,96,240,501,326,279,1171,87,0,1
84,35,100,96,240,501,326,279,1171,87,0,1
16,74,63,97,250,439,326,280,1171,86,1,1
16,74,63,97,250,439,326,280,1171,86,0,1
16,74,63,97,250,439,326,280,1171,86,0,1
16,74,63,97,250,439,326,280,1171,86,0,1
29,124,63,98,259,447,328,282,1286,87,1,1
29,124,63,98,259,447,328,282,1286,87,0,1
29,124,63,98,259,447,328,282,1286,87,0,1
16,35,158,96,240,436,327,345,1166,87,1,1
16,35,158,96,240,436,327,345,1166,87,0,1
16,35,158,96,240,436,327,345,1166,87,0,1
16,74,94,97,264,543,328,282,1245,85,1,1
16,74,94,97,264,543,328,282,1245,85,0,1
16,74,94,97,264,543,328,282,1245,85,0,1
16,80,97,100,265,448,327,282,1256,85,1,1
16,80,97,100,265,448,327,282,1256,85,0,1
16,80,97,100,265,448,327,282,1256,85,0,1
16,112,63,100,271,453,436,283,1173,85,1,1
16,112,63,100,271,453,436,283,1173,85,0,1
16,112,63,100,271,453,436,283,1173,85,0,1
16,116,63,101,289,466,331,286,1179,214,1,1
16,116,63,101,289,466,331,286,1179,214,0,1
16,116,63,101,289,466,331,286,1179,214,0,1
16,122,63,104,295,615,330,285,1181,83,1,1
16,122,63,104,295,615,330,285,1181,83,0,1
16,122,63,104,295,615,330,285,1181,83,0,1
16,123,63,104,298,471,330,285,1177,234,1,1
16,123,63,104,298,471,330,285,1177,234,0,1
16,123,63,104,298,471,330,285,1177,234,0,1
16,86,99,104,427,463,329,283,1260,83,1,1
16,86,99,104,427,463,329,283,1260,83,0,1
16,86,99,104,427,463,329,283,1260,83,0,1
16,83,62,102,284,581,331,285,1293,85,1,1
16,83,62,102,284,581,331,285,1293,85,0,1
16,83,62,102,284,581,331,285,1293,85,0,1
16,85,63,104,295,470,332,287,1189,84,1,1
16,85,63,104,295,470,332,287,1189,84,0,1
16,85,63,104,295,470,332,287,1189,84,0,1
159,87,63,105,304,478,333,288,1188,85,1,1
159,87,63,105,304,478,333,288,1188,85,0,1
159,87,63,105,304,478,333,288,1188,85,0,1
16,126,64,106,303,479,334,290,1201,85,1,1
16,126,64,106,303,479,334,290,1201,85,0,1
16,126,64,106,303,479,334,290,1201,85,0,1
16,127,65,106,320,494,517,293,1211,84,1,1
16,127,65,106,320,494,517,293,1211,84,0,1
16,127,65,106,320,494,517,293,1211,84,0,1
225,135,65,110,556,507,331,150,1217,82,1,1
225,135,65,110,556,507,331,150,1217,82,0,1
225,135,65,110,556,507,331,150,1217,82,0,1
17,316,65,206,322,496,332,151,1208,275,1,1
17,316,65,206,322,496,332,151,1208,275,0,1
17,316,65,206,322,496,332,151,1208,275,0,1
16,86,64,234,271,456,332,286,1202,87,1,1
16,86,64,234,271,456,332,286,1202,87,0,1
16,86,64,234,271,456,332,286,1202,87,0,1
16,114,64,100,284,426,329,280,1196,87,1,1
16,114,64,100,284,426,329,280,1196,87,0,1
16,114,64,100,284,426,329,280,1196,87,0,1
16,103,62,96,231,480,327,277,1162,86,1,1
16,103,62,96,231,480,327,277,1162,86,0,1
16,103,62,96,231,480,327,277,1162,86,0,1
16,104,63,97,231,426,326,277,1171,86,1,1
16,104,63,97,231,426,326,277,1171,86,0,1
16,104,63,97,231,426,326,277,1171,86,0,1
16,74,63,97,265,450,329,283,1172,189,1,1
16,74,63,97,265,450,329,283,1172,189,0,1
16,74,63,97,265,450,329,283,1172,189,0,1
136,117,63,102,280,460,438,285,1185,85,1,1
136,117,63,102,280,460,438,285,1185,85,0,1
136,117,63,102,280,460,438,285,1185,85,0,1
16,199,65,102,238,442,393,290,1209,90,1,1
